ID,유형,공고명,지역,게시일,마감일,상태,조회수,URL
LH_lease_374,공공임대,구미인의 50년 공공임대주택 예비입주자 모집,경상북도,2025.03.07,2025.03.21,접수마감,8632,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017595&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_375,영구임대,옹진백령 영구임대(공공실버) 예비입주자 모집 공고,인천광역시,2025.03.07,2025.03.26,접수마감,1700,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017580&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_376,국민임대,익산한스빌 국민임대주택 예비입주자 완화 모집공고,전북특별자치도,2025.03.07,2025.03.25,접수마감,4671,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017600&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_377,영구임대,옹진백령 영구임대(마을정비형) 예비입주자 모집 공고,인천광역시,2025.03.07,2025.03.26,접수마감,1594,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017581&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_378,영구임대,[정정공고]옹진백령 영구임대(공공실버) 예비입주자 모집 공고,인천광역시,2025.03.07,2025.03.26,접수마감,4252,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017609&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_379,영구임대,[정정공고]옹진백령 영구임대(마을정비형) 예비입주자 모집 공고,인천광역시,2025.03.07,2025.03.26,접수마감,2669,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017608&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_380,국민임대,[정정공고]충주시지역 국민(매입)임대주택 입주자 모집 공고('25.02.21),충청북도,2025.03.07,2025.03.12,접수마감,6913,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017606&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_381,국민임대,김제하동 국민임대주택 모집공고,전북특별자치도,2025.03.10,2025.03.25,접수마감,4265,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017613&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_382,공공임대,[정정공고]시흥시 10년 공공임대주택 예비입주자 모집,경기도,2025.03.10,2025.03.17,접수마감,81619,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060825&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_383,영구임대,2025년 대구광역시 영구임대주택 예비입주자 모집,대구광역시,2025.03.10,2025.04.04,접수마감,35309,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017614&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_384,공공임대,제천하소3단지 50년 공공임대주택 예비입주자 모집[2025.03.12],충청북도,2025.03.12,2025.03.18,접수마감,6409,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017625&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_385,영구임대,[정정공고][발표연기]청주시 영구임대주택 예비입주자 모집(2024.10.15.),충청북도,2025.03.12,2024.11.08,접수마감,1879,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017632&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_386,매입임대,"[정정공고][경북 구미,김천] 기존주택 등 매입임대주택 입주자 모집",경상북도,2025.03.12,2025.03.18,접수마감,8223,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017634&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_387,공공임대,익산부송3단지 50년 공공임대 예비입주자 모집,전북특별자치도,2025.03.13,2025.03.26,접수마감,6700,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017622&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=08
LH_lease_388,국민임대,[정정공고]안동옥동7 국민임대주택 예비입주자 모집(59형),경상북도,2025.03.13,2024.12.27,접수마감,1778,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017656&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_389,행복주택,관악봉천 H-1ㆍ2ㆍ3BL 행복주택 입주자격완화 추가모집,서울특별시,2025.03.13,2025.03.26,접수마감,145043,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017643&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_390,영구임대,담양백동2 영구임대주택 예비입주자 모집(2025.03.13),전라남도,2025.03.13,2025.03.28,접수마감,3400,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017611&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_391,국민임대,연천전곡1단지 국민임대주택 예비입주자모집 공고,경기도,2025.03.14,2025.03.27,접수마감,3378,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017619&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_392,국민임대,파주시 지역 국민임대주택 예비입주자 모집,경기도,2025.03.14,2025.04.03,접수마감,17542,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017618&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_393,국민임대,인천옹진백령 국민임대주택 예비입주자 모집,인천광역시,2025.03.14,2025.03.28,접수마감,3026,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017655&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_394,국민임대,김포장기 초당마을 국민임대주택 예비입주자 모집공고,경기도,2025.03.14,2025.04.04,접수마감,21124,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017637&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_395,국민임대,인천시 서구 마전주공 국민임대주택 예비입주자 모집,인천광역시,2025.03.14,2025.03.25,접수마감,11253,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017627&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_396,국민임대,[정정공고]남양주가운1단지 국민임대 예비입주자 모집 공고,경기도,2025.03.14,2025.04.11,접수마감,16144,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017633&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_397,통합공공임대(신혼희망),(세종)행정중심복합도시 6-3M4블록 신혼희망타운 통합공공임대 입주자 추가모집공고,세종특별자치시,2025.03.14,2025.03.26,접수마감,20985,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017642&ccrCnntSysDsCd=03&uppAisTpCd=39&aisTpCd=51
LH_lease_398,국민임대,'25년 3월 인천시(남부권)국민임대주택 예비입주자 모집 공고(2025.3.14),인천광역시,2025.03.14,2025.04.02,접수마감,72491,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017616&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_399,국민임대,파주시 국민임대 예비입주자 모집공고('25.3.14),경기도,2025.03.14,2025.03.26,접수마감,46085,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017612&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_400,국민임대,"의정부시, 포천시 국민임대주택 예비입주자 모집 공고",경기도,2025.03.14,2025.03.31,접수마감,72090,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017615&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_401,국민임대,인천시 서구지역 국민임대주택 예비입주자 모집공고('25.03.14.),인천광역시,2025.03.14,2025.03.25,접수마감,63837,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017653&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_402,국민임대,인천시 중부권 국민임대 예비입주자 모집공고(2025.03.14),인천광역시,2025.03.14,2025.03.25,접수마감,22734,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017663&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_403,국민임대,남양주시 지역 국민임대주택 예비입주자 모집,경기도,2025.03.14,2025.03.27,접수마감,25796,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017659&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_404,국민임대,"강남에버시움(서울강남3), 서울서초3 국민임대주택 예비입주자 모집공고",서울특별시,2025.03.14,2025.03.27,접수마감,197516,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017662&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_405,국민임대,평택시.안성시 지역 국민임대 예비입주자 모집공고(2025.03.14),경기도,2025.03.14,2025.03.27,접수마감,21791,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017664&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_406,국민임대,화성시 지역 국민임대주택 예비입주자 모집 공고(입주자격완화),경기도,2025.03.14,2025.03.26,접수마감,119686,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017654&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_407,국민임대,하남풍산4단지 국민임대주택 예비입주자 모집,경기도,2025.03.14,2025.03.28,접수마감,17308,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017645&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_408,국민임대,인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2025.03.14,2025.03.27,접수마감,15113,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017647&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_409,국민임대,"양주시 국민임대주택 입주자격완화 예비입주자모집 공고[소득 및 자산요건배제, 무주택요건완화, 전용면적 제한 완화]",경기도,2025.03.14,2025.04.02,접수마감,40872,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017630&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_410,국민임대,시흥시 국민임대주택 예비입주자 모집(2025.03.14),경기도,2025.03.14,2025.04.02,접수마감,80769,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017660&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_411,국민임대,수원시 지역 국민임대주택 예비입주자 모집 공고(2025.03.14),경기도,2025.03.14,2025.03.28,접수마감,173815,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017650&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_412,국민임대,하남시 지역 국민임대주택 예비입주자 모집 공고(2025.03.14.),경기도,2025.03.14,2025.03.27,접수마감,117829,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017628&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_413,국민임대,2025년 3월 고양시 지역 국민임대주택 예비입주자 모집공고,경기도,2025.03.14,2025.04.14,접수마감,112232,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017649&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_414,행복주택,[정정공고]창원명곡 A-2BL 행복주택 입주자격완화 추가모집 공고,경상남도,2025.03.17,2025.03.20,접수마감,31623,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017626&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=10
LH_lease_415,국민임대,[정정공고]연천전곡1단지 국민임대주택 예비입주자모집 공고,경기도,2025.03.17,2025.03.27,접수마감,5450,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017686&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_416,국민임대,[정정공고]인천시 서구 마전주공 국민임대주택 예비입주자 모집,인천광역시,2025.03.17,2025.03.25,접수마감,10509,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017683&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_417,국민임대,[정정공고]남양주가운1단지 국민임대 예비입주자 모집 공고,경기도,2025.03.17,2025.04.11,접수마감,15457,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017688&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_418,국민임대,[정정공고]파주시 지역 국민임대주택 예비입주자 모집,경기도,2025.03.17,2025.04.03,접수마감,55994,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017689&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_419,국민임대,[정정공고]평택시.안성시 지역 국민임대 예비입주자 모집공고(2025.03.14),경기도,2025.03.17,2025.03.27,접수마감,60706,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017697&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_420,국민임대,[정정공고]인천삼산4단지 국민임대주택 예비입주자 모집,인천광역시,2025.03.17,2025.03.27,접수마감,34097,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017695&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_421,국민임대,[정정공고]하남풍산4단지 국민임대주택 예비입주자 모집,경기도,2025.03.17,2025.03.28,접수마감,52453,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017703&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_422,국민임대,수성해모로하이엔 국민임대주택 입주자(당해 사업지구 철거민) 모집,대구광역시,2025.03.17,2025.04.03,접수마감,6110,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017669&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_423,영구임대,[정정공고]2025년 대구광역시 영구임대주택 예비입주자 모집,대구광역시,2025.03.17,2025.04.04,접수마감,18174,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017684&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_424,영구임대,청양교월고령자복지 영구임대 추가모집(25.03.18),충청남도,2025.03.18,2025.04.08,접수마감,3961,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017624&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_425,영구임대,"석문국가산단 A-4BL, 도청이전신도시 RH10-2BL,RH-11BL 영구임대 입주자 추가모집 공고(`25.03.18)",충청남도,2025.03.18,2025.04.09,접수마감,3374,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017680&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_426,영구임대,창원시 영구임대주택 예비입주자 모집공고(2025.03.13.),경상남도,2025.03.18,2025.04.09,접수마감,14415,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017706&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_427,영구임대,"[정정공고]석문국가산단 A-4BL, 도청이전신도시 RH10-2BL,RH-11BL 영구임대 입주자 추가모집 공고(`25.03.18)",충청남도,2025.03.18,2025.04.09,접수마감,6425,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017727&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09
LH_lease_428,공공임대,"대구대곡 수목원 풍경그린, 옥포 르상트레빌, 테크노4 10년공공임대주택리츠 예비자 모집공고",대구광역시,2025.03.18,2025.04.11,접수마감,15993,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=0000060827&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08
LH_lease_429,국민임대,[정정공고]남양주시 지역 국민임대주택 예비입주자 모집,경기도,2025.03.18,2025.03.27,접수마감,70414,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017734&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_430,매입임대,"[2순위 대상주택 게시][경북 구미,김천] 기존주택 등 매입임대주택 입주자 모집",경상북도,2025.03.19,2025.03.25,접수마감,6385,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017739&ccrCnntSysDsCd=03&uppAisTpCd=13&aisTpCd=26
LH_lease_431,국민임대,평창하진부 국민임대주택 예비입주자 모집공고 (2025.03.19),강원특별자치도,2025.03.19,2025.04.02,접수마감,2212,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017693&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_432,국민임대,"국민임대 예비입주자 정례모집(거창소만,'25.03.19.)",경상남도,2025.03.19,2025.04.03,접수마감,4035,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017648&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_433,국민임대,"대구칠곡5단지 국민임대주택 예비입주자 모집공고(36형,45형)",대구광역시,2025.03.19,2025.04.03,접수마감,14663,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017710&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_434,국민임대,경북 칠곡왜관4단지 국민임대주택 예비입주자 모집공고(51형),경상북도,2025.03.19,2025.04.01,접수마감,3068,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017657&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_435,국민임대,춘천시·홍천군 지역 국민임대주택 예비입주자 모집(2025.03.19),강원특별자치도,2025.03.19,2025.04.03,접수마감,20525,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017701&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_436,국민임대,"대구시 달서구, 달성군, 경북 고령군 국민임대주택 예비입주자 모집공고",대구광역시 외,2025.03.19,2025.04.04,접수마감,13112,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017712&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_437,국민임대,대구달성본리2단지 국민임대주택 예비입주자 모집 공고(51형),대구광역시,2025.03.19,2025.04.02,접수마감,10670,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017731&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_438,국민임대,"김천대신휴먼시아 국민임대주택 예비입주자 모집(36,51형)",경상북도,2025.03.19,2025.04.02,접수마감,4446,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017623&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
LH_lease_439,국민임대,속초청대 국민임대주택 예비입주자 모집공고(2025. 3. 19.),강원특별자치도,2025.03.19,2025.04.02,접수마감,7095,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?mi=1026&panId=2015122300017707&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07
